WARN  2019-04-17 22:09:10,783 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-04-17 22:47:04,790 [55   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:47:04,790 [55   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:04,790 [55   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:04,790 [55   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:04,790 [55   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:04,790 [55   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:04,790 [55   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:04,794 [55   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2019-04-17 22:47:04,794 [55   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:04,795 [55   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-04-17 22:47:04,813 [55   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 18.0631ms.
INFO  2019-04-17 22:47:04,817 [55   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:47:04,818 [55   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 24.0943ms
INFO  2019-04-17 22:47:04,819 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 29.2125ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:47:04,981 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-04-17 22:47:04,981 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:04,981 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1659ms 204 
INFO  2019-04-17 22:47:04,989 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-17 22:47:04,989 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:04,990 [77   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:47:04,990 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:04,990 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:04,990 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:04,990 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:04,994 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:47:04,994 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:05,002 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:47:05,005 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.5979ms.
INFO  2019-04-17 22:47:05,006 [77   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:47:05,006 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 11.6817ms
INFO  2019-04-17 22:47:05,006 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.204ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:47:09,619 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-17 22:47:09,619 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,619 [65   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:47:09,619 [65   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:09,619 [65   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:09,619 [65   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:09,619 [65   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:09,625 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-17 22:47:09,625 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,625 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2151ms 204 
INFO  2019-04-17 22:47:09,627 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:47:09,627 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,635 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers  
INFO  2019-04-17 22:47:09,635 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,635 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1856ms 204 
INFO  2019-04-17 22:47:09,639 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:47:09,641 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.3593ms.
INFO  2019-04-17 22:47:09,642 [77   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:47:09,642 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 14.7168ms
INFO  2019-04-17 22:47:09,642 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 23.7342ms 200 application/json; charset=utf-8
INFO  2019-04-17 22:47:09,649 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0  
INFO  2019-04-17 22:47:09,649 [55   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,649 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1817ms 204 
INFO  2019-04-17 22:47:09,680 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0  
INFO  2019-04-17 22:47:09,680 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,680 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1997ms 204 
INFO  2019-04-17 22:47:09,808 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-17 22:47:09,808 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:09,808 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1607ms 204 
INFO  2019-04-17 22:47:10,180 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Chat/GetUserChatFriendsWithSettings  
INFO  2019-04-17 22:47:10,180 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,180 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2878ms 204 
INFO  2019-04-17 22:47:10,185 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-17 22:47:10,185 [55   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,186 [55   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1838ms 204 
INFO  2019-04-17 22:47:10,187 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-17 22:47:10,187 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,187 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1847ms 204 
INFO  2019-04-17 22:47:10,227 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-04-17 22:47:10,227 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,228 [77   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:47:10,228 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,228 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:10,228 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,228 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:10,232 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:47:10,232 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,239 [65   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
INFO  2019-04-17 22:47:10,239 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,240 [65   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:47:10,240 [65   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,240 [65   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:10,240 [65   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,240 [65   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:10,242 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:47:10,246 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:47:10,246 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 3.1962ms.
INFO  2019-04-17 22:47:10,246 [65   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,246 [79   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0 application/json 
INFO  2019-04-17 22:47:10,247 [79   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,247 [77   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-17 22:47:10,247 [79   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-04-17 22:47:10,247 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 14.7257ms
WARN  2019-04-17 22:47:10,247 [79   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-04-17 22:47:10,247 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.0607ms 200 application/json; charset=utf-8
WARN  2019-04-17 22:47:10,247 [79   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:10,247 [79   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,247 [79   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:10,252 [79   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-17 22:47:10,252 [79   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,258 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-17 22:47:10,258 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-04-17 22:47:10,258 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-17 22:47:10,258 [77   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-17 22:47:10,259 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,259 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-17 22:47:10,259 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-17 22:47:10,259 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-17 22:47:10,261 [79   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-04-17 22:47:10,262 [65   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.0823ms.
